model,subject,sim_within_subject,trial,choice
repetition,232,24,136,0
wsls,232,24,136,1
repetition,232,24,137,1
wsls,232,24,137,1
repetition,232,24,138,1
wsls,232,24,138,1
repetition,232,24,139,1
wsls,232,24,139,1
repetition,232,24,140,1
wsls,232,24,140,1
repetition,232,25,1,1
wsls,232,25,1,0
repetition,232,25,2,1
wsls,232,25,2,0
repetition,232,25,3,1
wsls,232,25,3,0
repetition,232,25,4,1
wsls,232,25,4,0
repetition,232,25,5,0
wsls,232,25,5,1
repetition,232,25,6,0
wsls,232,25,6,0
repetition,232,25,7,0
wsls,232,25,7,0
repetition,232,25,8,0
wsls,232,25,8,0
repetition,232,25,9,0
wsls,232,25,9,0
repetition,232,25,10,0
wsls,232,25,10,1
repetition,232,25,11,0
wsls,232,25,11,1
repetition,232,25,12,1
wsls,232,25,12,0
repetition,232,25,13,1
wsls,232,25,13,1
repetition,232,25,14,1
wsls,232,25,14,0
repetition,232,25,15,1
wsls,232,25,15,0
repetition,232,25,16,1
wsls,232,25,16,1
repetition,232,25,17,1
wsls,232,25,17,0
repetition,232,25,18,1
wsls,232,25,18,0
repetition,232,25,19,1
wsls,232,25,19,1
repetition,232,25,20,1
wsls,232,25,20,0
repetition,232,25,21,1
wsls,232,25,21,1
repetition,232,25,22,1
wsls,232,25,22,0
repetition,232,25,23,0
wsls,232,25,23,0
repetition,232,25,24,0
wsls,232,25,24,0
repetition,232,25,25,0
wsls,232,25,25,1
repetition,232,25,26,0
wsls,232,25,26,0
repetition,232,25,27,0
wsls,232,25,27,0
repetition,232,25,28,0
wsls,232,25,28,0
repetition,232,25,29,0
wsls,232,25,29,0
repetition,232,25,30,0
wsls,232,25,30,0
repetition,232,25,31,0
wsls,232,25,31,0
repetition,232,25,32,0
wsls,232,25,32,0
repetition,232,25,33,0
wsls,232,25,33,0
repetition,232,25,34,0
wsls,232,25,34,0
repetition,232,25,35,0
wsls,232,25,35,1
repetition,232,25,36,0
wsls,232,25,36,0
repetition,232,25,37,0
wsls,232,25,37,0
repetition,232,25,38,0
wsls,232,25,38,1
repetition,232,25,39,0
wsls,232,25,39,1
repetition,232,25,40,0
wsls,232,25,40,1
repetition,232,25,41,0
wsls,232,25,41,1
repetition,232,25,42,0
wsls,232,25,42,0
repetition,232,25,43,0
wsls,232,25,43,0
repetition,232,25,44,0
wsls,232,25,44,0
repetition,232,25,45,0
wsls,232,25,45,0
repetition,232,25,46,0
wsls,232,25,46,1
repetition,232,25,47,0
wsls,232,25,47,0
repetition,232,25,48,0
wsls,232,25,48,1
repetition,232,25,49,1
wsls,232,25,49,1
repetition,232,25,50,1
wsls,232,25,50,0
repetition,232,25,51,1
wsls,232,25,51,0
repetition,232,25,52,1
wsls,232,25,52,0
repetition,232,25,53,1
wsls,232,25,53,0
repetition,232,25,54,1
wsls,232,25,54,0
repetition,232,25,55,1
wsls,232,25,55,1
repetition,232,25,56,1
wsls,232,25,56,0
repetition,232,25,57,0
wsls,232,25,57,0
repetition,232,25,58,1
wsls,232,25,58,1
repetition,232,25,59,1
wsls,232,25,59,0
repetition,232,25,60,1
wsls,232,25,60,0
repetition,232,25,61,1
wsls,232,25,61,0
repetition,232,25,62,1
wsls,232,25,62,1
repetition,232,25,63,1
wsls,232,25,63,0
repetition,232,25,64,1
wsls,232,25,64,1
repetition,232,25,65,1
wsls,232,25,65,1
repetition,232,25,66,0
wsls,232,25,66,0
repetition,232,25,67,0
wsls,232,25,67,1
repetition,232,25,68,0
wsls,232,25,68,0
repetition,232,25,69,0
wsls,232,25,69,0
repetition,232,25,70,0
wsls,232,25,70,0
repetition,232,25,71,0
wsls,232,25,71,1
repetition,232,25,72,0
wsls,232,25,72,1
repetition,232,25,73,0
wsls,232,25,73,0
repetition,232,25,74,0
wsls,232,25,74,0
repetition,232,25,75,0
wsls,232,25,75,1
repetition,232,25,76,0
wsls,232,25,76,1
repetition,232,25,77,0
wsls,232,25,77,1
repetition,232,25,78,0
wsls,232,25,78,0
repetition,232,25,79,0
wsls,232,25,79,0
repetition,232,25,80,0
wsls,232,25,80,1
repetition,232,25,81,0
wsls,232,25,81,1
repetition,232,25,82,0
wsls,232,25,82,0
repetition,232,25,83,0
wsls,232,25,83,1
repetition,232,25,84,0
wsls,232,25,84,1
repetition,232,25,85,1
wsls,232,25,85,1
repetition,232,25,86,1
wsls,232,25,86,1
repetition,232,25,87,1
wsls,232,25,87,0
repetition,232,25,88,1
wsls,232,25,88,0
repetition,232,25,89,1
wsls,232,25,89,0
repetition,232,25,90,1
wsls,232,25,90,0
repetition,232,25,91,1
wsls,232,25,91,1
repetition,232,25,92,1
wsls,232,25,92,0
repetition,232,25,93,1
wsls,232,25,93,0
repetition,232,25,94,1
wsls,232,25,94,0
repetition,232,25,95,1
wsls,232,25,95,0
repetition,232,25,96,1
wsls,232,25,96,0
repetition,232,25,97,1
wsls,232,25,97,1
repetition,232,25,98,1
wsls,232,25,98,1
repetition,232,25,99,1
wsls,232,25,99,0
repetition,232,25,100,1
wsls,232,25,100,0
repetition,232,25,101,1
wsls,232,25,101,0
repetition,232,25,102,1
wsls,232,25,102,0
repetition,232,25,103,1
wsls,232,25,103,1
repetition,232,25,104,1
wsls,232,25,104,1
repetition,232,25,105,1
wsls,232,25,105,1
repetition,232,25,106,1
wsls,232,25,106,0
repetition,232,25,107,0
wsls,232,25,107,0
repetition,232,25,108,0
wsls,232,25,108,1
repetition,232,25,109,0
wsls,232,25,109,1
repetition,232,25,110,1
wsls,232,25,110,0
repetition,232,25,111,1
wsls,232,25,111,0
repetition,232,25,112,1
wsls,232,25,112,1
repetition,232,25,113,1
wsls,232,25,113,0
repetition,232,25,114,1
wsls,232,25,114,1
repetition,232,25,115,0
wsls,232,25,115,1
repetition,232,25,116,0
wsls,232,25,116,1
repetition,232,25,117,0
wsls,232,25,117,1
repetition,232,25,118,0
wsls,232,25,118,0
repetition,232,25,119,0
wsls,232,25,119,0
repetition,232,25,120,0
wsls,232,25,120,1
repetition,232,25,121,0
wsls,232,25,121,0
repetition,232,25,122,0
wsls,232,25,122,0
repetition,232,25,123,0
wsls,232,25,123,0
repetition,232,25,124,0
wsls,232,25,124,1
repetition,232,25,125,0
wsls,232,25,125,1
repetition,232,25,126,1
wsls,232,25,126,0
repetition,232,25,127,1
wsls,232,25,127,1
repetition,232,25,128,1
wsls,232,25,128,0
repetition,232,25,129,1
wsls,232,25,129,1
repetition,232,25,130,1
wsls,232,25,130,0
repetition,232,25,131,1
wsls,232,25,131,1
repetition,232,25,132,1
wsls,232,25,132,0
repetition,232,25,133,0
wsls,232,25,133,1
repetition,232,25,134,0
wsls,232,25,134,0
repetition,232,25,135,0
wsls,232,25,135,1
repetition,232,25,136,1
wsls,232,25,136,0
repetition,232,25,137,1
wsls,232,25,137,1
repetition,232,25,138,1
wsls,232,25,138,1
repetition,232,25,139,1
wsls,232,25,139,1
repetition,232,25,140,1
wsls,232,25,140,1
repetition,232,26,1,1
wsls,232,26,1,0
repetition,232,26,2,1
wsls,232,26,2,1
repetition,232,26,3,1
wsls,232,26,3,0
repetition,232,26,4,1
wsls,232,26,4,1
repetition,232,26,5,1
wsls,232,26,5,0
repetition,232,26,6,1
wsls,232,26,6,1
repetition,232,26,7,0
wsls,232,26,7,0
repetition,232,26,8,0
wsls,232,26,8,1
repetition,232,26,9,0
wsls,232,26,9,1
repetition,232,26,10,0
wsls,232,26,10,1
repetition,232,26,11,1
wsls,232,26,11,0
repetition,232,26,12,1
wsls,232,26,12,0
repetition,232,26,13,1
wsls,232,26,13,1
repetition,232,26,14,1
wsls,232,26,14,1
repetition,232,26,15,1
wsls,232,26,15,0
repetition,232,26,16,1
wsls,232,26,16,0
repetition,232,26,17,1
wsls,232,26,17,0
repetition,232,26,18,1
wsls,232,26,18,0
repetition,232,26,19,1
wsls,232,26,19,0
repetition,232,26,20,1
wsls,232,26,20,0
repetition,232,26,21,1
wsls,232,26,21,0
repetition,232,26,22,1
wsls,232,26,22,0
repetition,232,26,23,1
wsls,232,26,23,1
repetition,232,26,24,1
wsls,232,26,24,1
repetition,232,26,25,1
wsls,232,26,25,1
repetition,232,26,26,1
wsls,232,26,26,1
repetition,232,26,27,1
wsls,232,26,27,0
repetition,232,26,28,1
wsls,232,26,28,0
repetition,232,26,29,1
wsls,232,26,29,0
repetition,232,26,30,1
wsls,232,26,30,0
repetition,232,26,31,1
wsls,232,26,31,1
repetition,232,26,32,1
wsls,232,26,32,1
repetition,232,26,33,1
wsls,232,26,33,0
repetition,232,26,34,1
wsls,232,26,34,1
repetition,232,26,35,1
wsls,232,26,35,0
repetition,232,26,36,1
wsls,232,26,36,0
repetition,232,26,37,1
wsls,232,26,37,1
repetition,232,26,38,1
wsls,232,26,38,1
repetition,232,26,39,1
wsls,232,26,39,1
repetition,232,26,40,1
wsls,232,26,40,0
repetition,232,26,41,1
wsls,232,26,41,1
repetition,232,26,42,1
wsls,232,26,42,1
repetition,232,26,43,1
wsls,232,26,43,0
repetition,232,26,44,1
wsls,232,26,44,0
repetition,232,26,45,1
wsls,232,26,45,0
repetition,232,26,46,1
wsls,232,26,46,1
repetition,232,26,47,1
wsls,232,26,47,1
repetition,232,26,48,1
wsls,232,26,48,0
repetition,232,26,49,1
wsls,232,26,49,1
repetition,232,26,50,1
wsls,232,26,50,1
repetition,232,26,51,1
wsls,232,26,51,1
repetition,232,26,52,1
wsls,232,26,52,1
repetition,232,26,53,1
wsls,232,26,53,1
repetition,232,26,54,1
wsls,232,26,54,1
repetition,232,26,55,0
wsls,232,26,55,1
repetition,232,26,56,0
wsls,232,26,56,0
repetition,232,26,57,0
wsls,232,26,57,0
repetition,232,26,58,0
wsls,232,26,58,1
repetition,232,26,59,0
wsls,232,26,59,1
repetition,232,26,60,0
wsls,232,26,60,0
repetition,232,26,61,0
wsls,232,26,61,0
repetition,232,26,62,0
wsls,232,26,62,0
repetition,232,26,63,0
wsls,232,26,63,0
repetition,232,26,64,0
wsls,232,26,64,0
repetition,232,26,65,0
wsls,232,26,65,1
repetition,232,26,66,0
wsls,232,26,66,0
repetition,232,26,67,0
wsls,232,26,67,1
repetition,232,26,68,0
wsls,232,26,68,0
repetition,232,26,69,0
wsls,232,26,69,0
repetition,232,26,70,0
wsls,232,26,70,0
repetition,232,26,71,0
wsls,232,26,71,1
repetition,232,26,72,1
wsls,232,26,72,0
repetition,232,26,73,1
wsls,232,26,73,0
repetition,232,26,74,1
wsls,232,26,74,0
repetition,232,26,75,1
wsls,232,26,75,0
repetition,232,26,76,1
wsls,232,26,76,0
repetition,232,26,77,0
wsls,232,26,77,0
repetition,232,26,78,0
wsls,232,26,78,0
repetition,232,26,79,0
wsls,232,26,79,1
repetition,232,26,80,0
wsls,232,26,80,1
repetition,232,26,81,0
wsls,232,26,81,1
repetition,232,26,82,0
wsls,232,26,82,1
repetition,232,26,83,1
wsls,232,26,83,0
repetition,232,26,84,1
wsls,232,26,84,1
repetition,232,26,85,1
wsls,232,26,85,1
repetition,232,26,86,1
wsls,232,26,86,0
repetition,232,26,87,1
wsls,232,26,87,0
repetition,232,26,88,1
wsls,232,26,88,0
repetition,232,26,89,1
wsls,232,26,89,0
repetition,232,26,90,1
wsls,232,26,90,0
repetition,232,26,91,1
wsls,232,26,91,1
repetition,232,26,92,1
wsls,232,26,92,1
repetition,232,26,93,0
wsls,232,26,93,0
repetition,232,26,94,0
wsls,232,26,94,0
repetition,232,26,95,0
wsls,232,26,95,0
repetition,232,26,96,0
wsls,232,26,96,1
repetition,232,26,97,0
wsls,232,26,97,0
repetition,232,26,98,0
wsls,232,26,98,1
repetition,232,26,99,0
wsls,232,26,99,1
repetition,232,26,100,0
wsls,232,26,100,0
repetition,232,26,101,0
wsls,232,26,101,1
repetition,232,26,102,0
wsls,232,26,102,1
repetition,232,26,103,0
wsls,232,26,103,0
repetition,232,26,104,0
wsls,232,26,104,0
repetition,232,26,105,0
wsls,232,26,105,0
repetition,232,26,106,0
wsls,232,26,106,1
repetition,232,26,107,0
wsls,232,26,107,1
repetition,232,26,108,0
wsls,232,26,108,1
repetition,232,26,109,0
wsls,232,26,109,1
repetition,232,26,110,1
wsls,232,26,110,0
repetition,232,26,111,1
wsls,232,26,111,1
repetition,232,26,112,1
wsls,232,26,112,0
repetition,232,26,113,1
wsls,232,26,113,0
repetition,232,26,114,1
wsls,232,26,114,1
repetition,232,26,115,1
wsls,232,26,115,1
repetition,232,26,116,1
wsls,232,26,116,1
repetition,232,26,117,1
wsls,232,26,117,0
repetition,232,26,118,1
wsls,232,26,118,1
repetition,232,26,119,0
wsls,232,26,119,1
repetition,232,26,120,0
wsls,232,26,120,1
repetition,232,26,121,0
wsls,232,26,121,1
repetition,232,26,122,0
wsls,232,26,122,1
repetition,232,26,123,0
wsls,232,26,123,0
repetition,232,26,124,0
wsls,232,26,124,0
repetition,232,26,125,0
wsls,232,26,125,0
repetition,232,26,126,0
wsls,232,26,126,0
repetition,232,26,127,0
wsls,232,26,127,0
repetition,232,26,128,0
wsls,232,26,128,1
repetition,232,26,129,0
wsls,232,26,129,0
repetition,232,26,130,0
wsls,232,26,130,0
repetition,232,26,131,0
wsls,232,26,131,1
repetition,232,26,132,0
wsls,232,26,132,1
repetition,232,26,133,0
wsls,232,26,133,1
repetition,232,26,134,0
wsls,232,26,134,0
repetition,232,26,135,0
wsls,232,26,135,1
repetition,232,26,136,0
wsls,232,26,136,0
repetition,232,26,137,0
wsls,232,26,137,0
repetition,232,26,138,0
wsls,232,26,138,0
repetition,232,26,139,0
wsls,232,26,139,1
repetition,232,26,140,1
wsls,232,26,140,1
repetition,232,27,1,0
wsls,232,27,1,1
repetition,232,27,2,0
wsls,232,27,2,0
repetition,232,27,3,0
wsls,232,27,3,1
repetition,232,27,4,0
wsls,232,27,4,0
repetition,232,27,5,0
wsls,232,27,5,0
repetition,232,27,6,0
wsls,232,27,6,0
repetition,232,27,7,0
wsls,232,27,7,1
repetition,232,27,8,0
wsls,232,27,8,1
repetition,232,27,9,1
wsls,232,27,9,1
repetition,232,27,10,1
wsls,232,27,10,0
repetition,232,27,11,1
wsls,232,27,11,0
repetition,232,27,12,0
wsls,232,27,12,0
repetition,232,27,13,0
wsls,232,27,13,0
repetition,232,27,14,0
wsls,232,27,14,0
repetition,232,27,15,0
wsls,232,27,15,1
repetition,232,27,16,0
wsls,232,27,16,1
repetition,232,27,17,0
wsls,232,27,17,0
repetition,232,27,18,1
wsls,232,27,18,0
repetition,232,27,19,1
wsls,232,27,19,0
repetition,232,27,20,1
wsls,232,27,20,0
repetition,232,27,21,1
wsls,232,27,21,0
repetition,232,27,22,0
wsls,232,27,22,1
repetition,232,27,23,0
wsls,232,27,23,0
repetition,232,27,24,0
wsls,232,27,24,0
repetition,232,27,25,0
wsls,232,27,25,0
repetition,232,27,26,0
wsls,232,27,26,0
repetition,232,27,27,0
wsls,232,27,27,0
repetition,232,27,28,0
wsls,232,27,28,0
repetition,232,27,29,0
wsls,232,27,29,0
repetition,232,27,30,0
wsls,232,27,30,0
repetition,232,27,31,0
wsls,232,27,31,0
repetition,232,27,32,0
wsls,232,27,32,1
repetition,232,27,33,0
wsls,232,27,33,0
repetition,232,27,34,0
wsls,232,27,34,0
repetition,232,27,35,0
wsls,232,27,35,1
repetition,232,27,36,0
wsls,232,27,36,0
repetition,232,27,37,0
wsls,232,27,37,0
repetition,232,27,38,0
wsls,232,27,38,0
repetition,232,27,39,0
wsls,232,27,39,1
repetition,232,27,40,0
wsls,232,27,40,0
repetition,232,27,41,1
wsls,232,27,41,1
repetition,232,27,42,1
wsls,232,27,42,1
repetition,232,27,43,1
wsls,232,27,43,0
repetition,232,27,44,1
wsls,232,27,44,1
repetition,232,27,45,1
wsls,232,27,45,1
repetition,232,27,46,1
wsls,232,27,46,1
repetition,232,27,47,1
wsls,232,27,47,1
repetition,232,27,48,0
wsls,232,27,48,1
repetition,232,27,49,0
wsls,232,27,49,1
repetition,232,27,50,0
wsls,232,27,50,1
repetition,232,27,51,0
wsls,232,27,51,1
repetition,232,27,52,0
wsls,232,27,52,1
repetition,232,27,53,0
wsls,232,27,53,1
repetition,232,27,54,1
wsls,232,27,54,1
repetition,232,27,55,1
wsls,232,27,55,0
repetition,232,27,56,1
wsls,232,27,56,0
repetition,232,27,57,1
wsls,232,27,57,0
repetition,232,27,58,1
wsls,232,27,58,0
repetition,232,27,59,0
wsls,232,27,59,1
repetition,232,27,60,0
wsls,232,27,60,1
repetition,232,27,61,0
wsls,232,27,61,1
repetition,232,27,62,0
wsls,232,27,62,1
repetition,232,27,63,0
wsls,232,27,63,0
repetition,232,27,64,0
wsls,232,27,64,1
repetition,232,27,65,0
wsls,232,27,65,0
repetition,232,27,66,0
wsls,232,27,66,1
repetition,232,27,67,0
wsls,232,27,67,1
repetition,232,27,68,0
wsls,232,27,68,0
repetition,232,27,69,0
wsls,232,27,69,0
repetition,232,27,70,0
wsls,232,27,70,1
repetition,232,27,71,0
wsls,232,27,71,0
repetition,232,27,72,0
wsls,232,27,72,1
repetition,232,27,73,0
wsls,232,27,73,0
repetition,232,27,74,0
wsls,232,27,74,0
repetition,232,27,75,0
wsls,232,27,75,1
repetition,232,27,76,0
wsls,232,27,76,0
repetition,232,27,77,0
wsls,232,27,77,1
repetition,232,27,78,0
wsls,232,27,78,1
repetition,232,27,79,0
wsls,232,27,79,1
repetition,232,27,80,0
wsls,232,27,80,0
repetition,232,27,81,0
wsls,232,27,81,0
repetition,232,27,82,0
wsls,232,27,82,1
repetition,232,27,83,0
wsls,232,27,83,0
repetition,232,27,84,0
wsls,232,27,84,1
repetition,232,27,85,0
wsls,232,27,85,0
repetition,232,27,86,0
wsls,232,27,86,1
repetition,232,27,87,0
wsls,232,27,87,1
repetition,232,27,88,0
wsls,232,27,88,1
repetition,232,27,89,0
wsls,232,27,89,1
repetition,232,27,90,0
wsls,232,27,90,0
repetition,232,27,91,0
wsls,232,27,91,1
repetition,232,27,92,0
wsls,232,27,92,0
repetition,232,27,93,0
wsls,232,27,93,0
repetition,232,27,94,0
wsls,232,27,94,0
repetition,232,27,95,0
wsls,232,27,95,1
repetition,232,27,96,0
wsls,232,27,96,0
repetition,232,27,97,0
wsls,232,27,97,0
repetition,232,27,98,1
wsls,232,27,98,1
repetition,232,27,99,1
wsls,232,27,99,0
repetition,232,27,100,0
wsls,232,27,100,0
repetition,232,27,101,0
wsls,232,27,101,0
repetition,232,27,102,0
wsls,232,27,102,1
repetition,232,27,103,0
wsls,232,27,103,1
repetition,232,27,104,0
wsls,232,27,104,0
repetition,232,27,105,0
wsls,232,27,105,0
repetition,232,27,106,0
wsls,232,27,106,1
repetition,232,27,107,0
wsls,232,27,107,1
repetition,232,27,108,0
wsls,232,27,108,0
repetition,232,27,109,0
wsls,232,27,109,0
repetition,232,27,110,0
wsls,232,27,110,0
repetition,232,27,111,1
wsls,232,27,111,1
repetition,232,27,112,1
wsls,232,27,112,1
repetition,232,27,113,1
wsls,232,27,113,1
repetition,232,27,114,1
wsls,232,27,114,1
repetition,232,27,115,1
wsls,232,27,115,1
repetition,232,27,116,1
wsls,232,27,116,1
repetition,232,27,117,1
wsls,232,27,117,1
repetition,232,27,118,0
wsls,232,27,118,1
repetition,232,27,119,1
wsls,232,27,119,0
repetition,232,27,120,1
wsls,232,27,120,0
repetition,232,27,121,1
wsls,232,27,121,0
repetition,232,27,122,1
wsls,232,27,122,1
repetition,232,27,123,1
wsls,232,27,123,0
repetition,232,27,124,1
wsls,232,27,124,1
repetition,232,27,125,1
wsls,232,27,125,1
repetition,232,27,126,1
wsls,232,27,126,1
repetition,232,27,127,1
wsls,232,27,127,1
repetition,232,27,128,1
wsls,232,27,128,1
repetition,232,27,129,1
wsls,232,27,129,1
repetition,232,27,130,1
wsls,232,27,130,1
repetition,232,27,131,1
wsls,232,27,131,0
repetition,232,27,132,1
wsls,232,27,132,1
repetition,232,27,133,1
wsls,232,27,133,1
repetition,232,27,134,1
wsls,232,27,134,1
repetition,232,27,135,1
wsls,232,27,135,1
repetition,232,27,136,1
wsls,232,27,136,0
repetition,232,27,137,1
wsls,232,27,137,1
repetition,232,27,138,1
wsls,232,27,138,1
repetition,232,27,139,1
wsls,232,27,139,1
repetition,232,27,140,1
wsls,232,27,140,1
repetition,232,28,1,0
wsls,232,28,1,0
repetition,232,28,2,0
wsls,232,28,2,1
repetition,232,28,3,0
wsls,232,28,3,0
repetition,232,28,4,0
wsls,232,28,4,0
repetition,232,28,5,0
wsls,232,28,5,1
repetition,232,28,6,0
wsls,232,28,6,0
repetition,232,28,7,0
wsls,232,28,7,1
repetition,232,28,8,0
wsls,232,28,8,1
repetition,232,28,9,0
wsls,232,28,9,0
repetition,232,28,10,0
wsls,232,28,10,0
repetition,232,28,11,0
wsls,232,28,11,0
repetition,232,28,12,0
wsls,232,28,12,0
repetition,232,28,13,0
wsls,232,28,13,1
repetition,232,28,14,0
wsls,232,28,14,0
repetition,232,28,15,0
wsls,232,28,15,0
repetition,232,28,16,0
wsls,232,28,16,1
repetition,232,28,17,0
wsls,232,28,17,1
repetition,232,28,18,0
wsls,232,28,18,0
repetition,232,28,19,0
wsls,232,28,19,1
repetition,232,28,20,0
wsls,232,28,20,1
repetition,232,28,21,0
wsls,232,28,21,1
repetition,232,28,22,0
wsls,232,28,22,1
repetition,232,28,23,0
wsls,232,28,23,0
repetition,232,28,24,0
wsls,232,28,24,1
repetition,232,28,25,0
wsls,232,28,25,1
repetition,232,28,26,1
wsls,232,28,26,1
repetition,232,28,27,1
wsls,232,28,27,0
repetition,232,28,28,1
wsls,232,28,28,0
repetition,232,28,29,1
wsls,232,28,29,0
repetition,232,28,30,1
wsls,232,28,30,0
repetition,232,28,31,1
wsls,232,28,31,0
repetition,232,28,32,1
wsls,232,28,32,0
repetition,232,28,33,1
wsls,232,28,33,1
repetition,232,28,34,1
wsls,232,28,34,1
repetition,232,28,35,1
wsls,232,28,35,0
repetition,232,28,36,1
wsls,232,28,36,0
repetition,232,28,37,1
wsls,232,28,37,1
repetition,232,28,38,1
wsls,232,28,38,1
repetition,232,28,39,1
wsls,232,28,39,1
repetition,232,28,40,1
wsls,232,28,40,1
repetition,232,28,41,0
wsls,232,28,41,0
repetition,232,28,42,0
wsls,232,28,42,0
repetition,232,28,43,0
wsls,232,28,43,1
repetition,232,28,44,0
wsls,232,28,44,1
repetition,232,28,45,0
wsls,232,28,45,1
repetition,232,28,46,0
wsls,232,28,46,1
repetition,232,28,47,0
wsls,232,28,47,1
repetition,232,28,48,0
wsls,232,28,48,1
repetition,232,28,49,0
wsls,232,28,49,0
repetition,232,28,50,0
wsls,232,28,50,1
repetition,232,28,51,0
wsls,232,28,51,1
repetition,232,28,52,0
wsls,232,28,52,0
repetition,232,28,53,0
