,Fp,Block,Trial,Stimulus,Cue1_English,Cue2_English,Criterium_English,Response_as numeric output,condition,response_raw
18649,167,8,170,9,a little,very much,low,30,3,low
18650,167,8,171,21,very much,average,normal,50,3,normal
18651,167,8,172,13,average,a lot,normal,50,3,normal
18652,167,8,173,17,a lot,average,normal,50,3,normal
18653,167,8,174,15,a lot,very little,low,60,3,somewhat high
18654,167,8,175,3,very little,a lot,low,40,3,somewhat low
18655,167,8,176,10,average,very little,normal,50,3,normal
18656,167,8,177,20,very much,a little,low,70,3,high
18657,167,8,178,5,a little,very little,high,70,3,high
18658,167,8,179,8,a little,a lot,somewhat low,40,3,somewhat low
18659,167,8,180,19,a lot,very much,high,30,3,low
18660,167,8,181,23,very much,very much,extremely high,90,3,extremely high
18661,167,8,182,14,average,very much,normal,50,3,normal
18662,167,8,183,18,a lot,a lot,somewhat high,60,3,somewhat high
18663,167,8,184,2,very little,average,normal,50,3,normal
18664,167,9,185,15,a lot,very little,low,30,3,low
18665,167,9,186,8,a little,a lot,somewhat low,70,3,high
18666,167,9,187,13,average,a lot,normal,50,3,normal
18667,167,9,188,11,average,a little,normal,50,3,normal
18668,167,9,189,3,very little,a lot,low,70,3,high
18669,167,9,190,4,very little,very much,extremely low,10,3,extremely low
18670,167,9,191,6,a little,a little,somewhat high,60,3,somewhat high
18671,167,9,192,10,average,very little,normal,50,3,normal
18672,167,9,193,5,a little,very little,high,70,3,high
18673,167,9,194,9,a little,very much,low,70,3,high
18674,167,9,195,19,a lot,very much,high,70,3,high
18675,167,9,196,20,very much,a little,low,70,3,high
18676,167,9,197,17,a lot,average,normal,50,3,normal
18677,167,9,198,18,a lot,a lot,somewhat high,30,3,low
18678,167,9,199,16,a lot,a little,somewhat low,60,3,somewhat high
18679,167,9,200,2,very little,average,normal,50,3,normal
18680,167,9,201,14,average,very much,normal,50,3,normal
18681,167,9,202,7,a little,average,normal,50,3,normal
18682,167,9,203,23,very much,very much,extremely high,90,3,extremely high
18683,167,9,204,12,average,average,normal,50,3,normal
18684,167,9,205,1,very little,a little,high,70,3,high
18685,167,9,206,21,very much,average,normal,50,3,normal
18686,167,9,207,22,very much,a lot,high,30,3,low
18687,167,10,208,19,a lot,very much,high,70,3,high
18688,167,10,209,18,a lot,a lot,somewhat high,60,3,somewhat high
18689,167,10,210,12,average,average,normal,50,3,normal
18690,167,10,211,8,a little,a lot,somewhat low,40,3,somewhat low
18691,167,10,212,20,very much,a little,low,70,3,high
18692,167,10,213,6,a little,a little,somewhat high,70,3,high
18693,167,10,214,16,a lot,a little,somewhat low,40,3,somewhat low
18694,167,10,215,2,very little,average,normal,50,3,normal
18695,167,10,216,4,very little,very much,extremely low,10,3,extremely low
18696,167,10,217,23,very much,very much,extremely high,90,3,extremely high
18697,167,10,218,5,a little,very little,high,70,3,high
18698,167,10,219,17,a lot,average,normal,50,3,normal
18699,167,10,220,14,average,very much,normal,50,3,normal
18700,167,10,221,3,very little,a lot,low,60,3,somewhat high
18701,167,10,222,10,average,very little,normal,50,3,normal
18702,167,10,223,11,average,a little,normal,50,3,normal
18703,167,10,224,22,very much,a lot,high,70,3,high
18704,167,10,225,9,a little,very much,low,30,3,low
18705,167,10,226,21,very much,average,normal,50,3,normal
18706,167,10,227,1,very little,a little,high,70,3,high
18707,167,10,228,13,average,a lot,normal,50,3,normal
18708,167,10,229,15,a lot,very little,low,40,3,somewhat low
18709,167,10,230,7,a little,average,normal,50,3,normal
18710,167,11,1,21,very much,very little,extremely low,10,3,extremely low
18711,167,11,2,6,a little,very little,high,70,3,high
18712,167,11,3,7,a little,a little,somewhat high,60,3,somewhat high
18713,167,11,4,23,very much,average,normal,50,3,normal
18714,167,11,5,15,average,very much,normal,50,3,normal
18715,167,11,6,22,very much,a little,low,70,3,high
18716,167,11,7,9,a little,a lot,somewhat low,30,3,low
18717,167,11,8,16,a lot,very little,low,30,3,low
18718,167,11,9,17,a lot,a little,somewhat low,40,3,somewhat low
18719,167,11,10,25,very much,very much,extremely high,90,3,extremely high
18720,167,11,11,14,average,a lot,normal,50,3,normal
18721,167,11,12,4,very little,a lot,low,70,3,high
18722,167,11,13,19,a lot,a lot,somewhat high,40,3,somewhat low
18723,167,11,14,18,a lot,average,normal,50,3,normal
18724,167,11,15,10,a little,very much,low,70,3,high
18725,167,11,16,11,average,very little,normal,50,3,normal
18726,167,11,17,13,average,average,normal,50,3,normal
18727,167,11,18,24,very much,a lot,high,30,3,low
18728,167,11,19,3,very little,average,normal,50,3,normal
18729,167,11,20,20,a lot,very much,high,70,3,high
18730,167,11,21,1,very little,very little,extremely high,80,3,very high
18731,167,11,22,2,very little,a little,high,70,3,high
18732,167,11,23,5,very little,very much,extremely low,10,3,extremely low
18733,167,11,24,8,a little,average,normal,50,3,normal
18734,167,11,25,12,average,a little,normal,50,3,normal
18735,167,12,26,7,a little,a little,somewhat high,60,3,somewhat high
18736,167,12,27,16,a lot,very little,low,30,3,low
18737,167,12,28,12,average,a little,normal,50,3,normal
18738,167,12,29,15,average,very much,normal,50,3,normal
18739,167,12,30,3,very little,average,normal,50,3,normal
18740,167,12,31,21,very much,very little,extremely low,10,3,extremely low
18741,167,12,32,2,very little,a little,high,70,3,high
18742,167,12,33,24,very much,a lot,high,70,3,high
18743,167,12,34,8,a little,average,normal,50,3,normal
18744,167,12,35,5,very little,very much,extremely low,10,3,extremely low
18745,167,12,36,11,average,very little,normal,50,3,normal
18746,167,12,37,6,a little,very little,high,70,3,high
18747,167,12,38,18,a lot,average,normal,50,3,normal
18748,167,12,39,1,very little,very little,extremely high,80,3,very high
18749,167,12,40,14,average,a lot,normal,50,3,normal
18750,167,12,41,4,very little,a lot,low,70,3,high
18751,167,12,42,9,a little,a lot,somewhat low,30,3,low
18752,167,12,43,23,very much,average,normal,50,3,normal
18753,167,12,44,25,very much,very much,extremely high,90,3,extremely high
18754,167,12,45,22,very much,a little,low,70,3,high
18755,167,12,46,10,a little,very much,low,70,3,high
18756,167,12,47,20,a lot,very much,high,30,3,low
18757,167,12,48,17,a lot,a little,somewhat low,40,3,somewhat low
18758,167,12,49,19,a lot,a lot,somewhat high,40,3,somewhat low
18759,167,12,50,13,average,average,normal,50,3,normal
18760,168,1,1,6,2,2,60,20,4,20
18761,168,1,2,5,2,1,70,50,4,50
18762,168,1,3,20,5,2,30,90,4,90
18763,168,1,4,11,3,2,50,60,4,60
18764,168,1,5,21,5,3,50,80,4,80
18765,168,1,6,4,1,5,10,10,4,10
18766,168,1,7,1,1,2,70,10,4,10
18767,168,1,8,12,3,3,50,30,4,30
18768,168,1,9,10,3,1,50,30,4,30
18769,168,1,10,19,4,5,70,50,4,50
18770,168,1,11,16,4,2,40,50,4,50
18771,168,1,12,15,4,1,30,50,4,50
18772,168,1,13,2,1,3,50,50,4,50
18773,168,1,14,3,1,4,30,50,4,50
18774,168,1,15,23,5,5,90,50,4,50
18775,168,1,16,13,3,4,50,10,4,10
18776,168,1,17,22,5,4,70,90,4,90
18777,168,1,18,9,2,5,30,50,4,50
18778,168,1,19,14,3,5,50,20,4,20
18779,168,1,20,17,4,3,50,50,4,50
18780,168,1,21,7,2,3,50,10,4,10
18781,168,1,22,8,2,4,40,60,4,60
18782,168,1,23,18,4,4,60,50,4,50
18783,168,2,24,6,2,2,60,40,4,40
18784,168,2,25,10,3,1,50,30,4,30
18785,168,2,26,4,1,5,10,50,4,50
18786,168,2,27,14,3,5,50,30,4,30
18787,168,2,28,17,4,3,50,40,4,40
18788,168,2,29,12,3,3,50,50,4,50
18789,168,2,30,16,4,2,40,80,4,80
18790,168,2,31,18,4,4,60,50,4,50
18791,168,2,32,9,2,5,30,50,4,50
18792,168,2,33,11,3,2,50,50,4,50
18793,168,2,34,2,1,3,50,40,4,40
18794,168,2,35,22,5,4,70,50,4,50
18795,168,2,36,21,5,3,50,50,4,50
18796,168,2,37,23,5,5,90,50,4,50
18797,168,2,38,13,3,4,50,90,4,90
18798,168,2,39,19,4,5,70,50,4,50
18799,168,2,40,5,2,1,70,50,4,50
18800,168,2,41,8,2,4,40,50,4,50
18801,168,2,42,15,4,1,30,50,4,50
18802,168,2,43,20,5,2,30,70,4,70
18803,168,2,44,1,1,2,70,50,4,50
18804,168,2,45,7,2,3,50,30,4,30
18805,168,2,46,3,1,4,30,50,4,50
18806,168,3,47,23,5,5,90,90,4,90
18807,168,3,48,22,5,4,70,50,4,50
18808,168,3,49,5,2,1,70,50,4,50
18809,168,3,50,3,1,4,30,50,4,50
18810,168,3,51,11,3,2,50,50,4,50
18811,168,3,52,12,3,3,50,50,4,50
18812,168,3,53,2,1,3,50,60,4,60
18813,168,3,54,4,1,5,10,50,4,50
18814,168,3,55,14,3,5,50,20,4,20
18815,168,3,56,13,3,4,50,50,4,50
18816,168,3,57,15,4,1,30,50,4,50
18817,168,3,58,19,4,5,70,70,4,70
18818,168,3,59,18,4,4,60,50,4,50
18819,168,3,60,10,3,1,50,20,4,20
18820,168,3,61,20,5,2,30,50,4,50
18821,168,3,62,7,2,3,50,50,4,50
18822,168,3,63,9,2,5,30,50,4,50
18823,168,3,64,8,2,4,40,50,4,50
18824,168,3,65,21,5,3,50,50,4,50
18825,168,3,66,17,4,3,50,50,4,50
18826,168,3,67,1,1,2,70,30,4,30
18827,168,3,68,6,2,2,60,50,4,50
18828,168,3,69,16,4,2,40,60,4,60
18829,168,4,70,16,4,2,40,60,4,60
18830,168,4,71,3,1,4,30,40,4,40
18831,168,4,72,15,4,1,30,30,4,30
18832,168,4,73,1,1,2,70,60,4,60
18833,168,4,74,7,2,3,50,50,4,50
18834,168,4,75,18,4,4,60,60,4,60
18835,168,4,76,21,5,3,50,30,4,30
18836,168,4,77,14,3,5,50,50,4,50
18837,168,4,78,13,3,4,50,30,4,30
18838,168,4,79,22,5,4,70,70,4,70
18839,168,4,80,5,2,1,70,50,4,50
18840,168,4,81,19,4,5,70,50,4,50
18841,168,4,82,2,1,3,50,40,4,40
18842,168,4,83,11,3,2,50,30,4,30
18843,168,4,84,10,3,1,50,50,4,50
18844,168,4,85,12,3,3,50,50,4,50
18845,168,4,86,6,2,2,60,40,4,40
18846,168,4,87,8,2,4,40,60,4,60
18847,168,4,88,17,4,3,50,50,4,50
18848,168,4,89,23,5,5,90,90,4,90
18849,168,4,90,20,5,2,30,50,4,50
18850,168,4,91,4,1,5,10,50,4,50
18851,168,4,92,9,2,5,30,50,4,50
18852,168,5,93,13,3,4,50,70,4,70
18853,168,5,94,21,5,3,50,50,4,50
18854,168,5,95,1,1,2,70,70,4,70
18855,168,5,96,19,4,5,70,50,4,50
18856,168,5,97,16,4,2,40,60,4,60
18857,168,5,98,17,4,3,50,40,4,40
18858,168,5,99,4,1,5,10,10,4,10
18859,168,5,100,18,4,4,60,60,4,60
18860,168,5,101,22,5,4,70,70,4,70
18861,168,5,102,3,1,4,30,40,4,40
18862,168,5,103,20,5,2,30,50,4,50
18863,168,5,104,5,2,1,70,70,4,70
18864,168,5,105,2,1,3,50,30,4,30
18865,168,5,106,10,3,1,50,50,4,50
18866,168,5,107,9,2,5,30,70,4,70
18867,168,5,108,6,2,2,60,40,4,40
18868,168,5,109,23,5,5,90,90,4,90
18869,168,5,110,8,2,4,40,40,4,40
18870,168,5,111,12,3,3,50,70,4,70
18871,168,5,112,11,3,2,50,50,4,50
18872,168,5,113,7,2,3,50,50,4,50
18873,168,5,114,14,3,5,50,50,4,50
18874,168,5,115,15,4,1,30,50,4,50
18875,168,6,116,17,4,3,50,70,4,70
18876,168,6,117,13,3,4,50,50,4,50
18877,168,6,118,3,1,4,30,40,4,40
18878,168,6,119,18,4,4,60,50,4,50
18879,168,6,120,14,3,5,50,50,4,50
18880,168,6,121,15,4,1,30,40,4,40
18881,168,6,122,23,5,5,90,90,4,90
18882,168,6,123,20,5,2,30,30,4,30
18883,168,6,124,16,4,2,40,50,4,50
18884,168,6,125,21,5,3,50,50,4,50
18885,168,6,126,2,1,3,50,30,4,30
18886,168,6,127,4,1,5,10,10,4,10
18887,168,6,128,11,3,2,50,30,4,30
18888,168,6,129,12,3,3,50,50,4,50
18889,168,6,130,6,2,2,60,60,4,60
18890,168,6,131,5,2,1,70,50,4,50
18891,168,6,132,10,3,1,50,50,4,50
18892,168,6,133,22,5,4,70,60,4,60
18893,168,6,134,19,4,5,70,70,4,70
18894,168,6,135,7,2,3,50,50,4,50
18895,168,6,136,1,1,2,70,30,4,30
18896,168,6,137,9,2,5,30,30,4,30
18897,168,6,138,8,2,4,40,50,4,50
18898,168,7,139,19,4,5,70,50,4,50
18899,168,7,140,9,2,5,30,70,4,70
18900,168,7,141,4,1,5,10,10,4,10
18901,168,7,142,10,3,1,50,50,4,50
18902,168,7,143,21,5,3,50,50,4,50
18903,168,7,144,16,4,2,40,60,4,60
18904,168,7,145,23,5,5,90,90,4,90
18905,168,7,146,18,4,4,60,40,4,40
18906,168,7,147,1,1,2,70,70,4,70
18907,168,7,148,5,2,1,70,70,4,70
18908,168,7,149,14,3,5,50,50,4,50
18909,168,7,150,12,3,3,50,50,4,50
18910,168,7,151,6,2,2,60,60,4,60
18911,168,7,152,15,4,1,30,50,4,50
18912,168,7,153,11,3,2,50,50,4,50
18913,168,7,154,2,1,3,50,50,4,50
18914,168,7,155,3,1,4,30,40,4,40
18915,168,7,156,17,4,3,50,50,4,50
18916,168,7,157,7,2,3,50,50,4,50
18917,168,7,158,22,5,4,70,40,4,40
18918,168,7,159,13,3,4,50,50,4,50
18919,168,7,160,20,5,2,30,70,4,70
18920,168,7,161,8,2,4,40,30,4,30
18921,168,8,162,1,1,2,70,70,4,70
18922,168,8,163,23,5,5,90,90,4,90
18923,168,8,164,11,3,2,50,50,4,50
18924,168,8,165,13,3,4,50,50,4,50
18925,168,8,166,16,4,2,40,40,4,40
18926,168,8,167,6,2,2,60,40,4,40
18927,168,8,168,9,2,5,30,70,4,70
18928,168,8,169,14,3,5,50,50,4,50
18929,168,8,170,22,5,4,70,30,4,30
18930,168,8,171,2,1,3,50,70,4,70
18931,168,8,172,19,4,5,70,70,4,70
18932,168,8,173,20,5,2,30,30,4,30
18933,168,8,174,17,4,3,50,50,4,50
18934,168,8,175,21,5,3,50,50,4,50
18935,168,8,176,4,1,5,10,10,4,10
18936,168,8,177,18,4,4,60,60,4,60
18937,168,8,178,12,3,3,50,50,4,50
18938,168,8,179,7,2,3,50,50,4,50
18939,168,8,180,15,4,1,30,60,4,60
18940,168,8,181,5,2,1,70,30,4,30
18941,168,8,182,10,3,1,50,50,4,50
18942,168,8,183,8,2,4,40,40,4,40
18943,168,8,184,3,1,4,30,40,4,40
18944,168,9,185,19,4,5,70,80,4,80
18945,168,9,186,20,5,2,30,70,4,70
18946,168,9,187,22,5,4,70,70,4,70
18947,168,9,188,16,4,2,40,40,4,40
18948,168,9,189,15,4,1,30,50,4,50
18949,168,9,190,17,4,3,50,50,4,50
18950,168,9,191,9,2,5,30,70,4,70
18951,168,9,192,4,1,5,10,10,4,10
18952,168,9,193,21,5,3,50,50,4,50
18953,168,9,194,6,2,2,60,40,4,40
18954,168,9,195,23,5,5,90,90,4,90
18955,168,9,196,5,2,1,70,60,4,60
18956,168,9,197,2,1,3,50,70,4,70
18957,168,9,198,7,2,3,50,50,4,50
18958,168,9,199,1,1,2,70,30,4,30
18959,168,9,200,13,3,4,50,50,4,50
18960,168,9,201,8,2,4,40,60,4,60
18961,168,9,202,3,1,4,30,40,4,40
18962,168,9,203,11,3,2,50,50,4,50
18963,168,9,204,18,4,4,60,60,4,60
18964,168,9,205,12,3,3,50,50,4,50
18965,168,9,206,14,3,5,50,50,4,50
18966,168,9,207,10,3,1,50,50,4,50
18967,168,10,208,2,1,3,50,50,4,50
18968,168,10,209,7,2,3,50,50,4,50
18969,168,10,210,4,1,5,10,10,4,10
18970,168,10,211,6,2,2,60,60,4,60
18971,168,10,212,9,2,5,30,70,4,70
18972,168,10,213,11,3,2,50,50,4,50
18973,168,10,214,14,3,5,50,50,4,50
18974,168,10,215,22,5,4,70,70,4,70
18975,168,10,216,1,1,2,70,70,4,70
18976,168,10,217,3,1,4,30,60,4,60
18977,168,10,218,10,3,1,50,30,4,30
18978,168,10,219,15,4,1,30,30,4,30
18979,168,10,220,20,5,2,30,70,4,70
18980,168,10,221,13,3,4,50,50,4,50
18981,168,10,222,21,5,3,50,50,4,50
18982,168,10,223,12,3,3,50,50,4,50
18983,168,10,224,18,4,4,60,60,4,60
18984,168,10,225,5,2,1,70,70,4,70
18985,168,10,226,23,5,5,90,90,4,90
18986,168,10,227,17,4,3,50,50,4,50
18987,168,10,228,8,2,4,40,30,4,30
18988,168,10,229,16,4,2,40,40,4,40
18989,168,10,230,19,4,5,70,40,4,40
18990,168,11,1,19,4,4,60,60,4,60
18991,168,11,2,5,1,5,10,10,4,10
18992,168,11,3,11,3,1,50,50,4,50
18993,168,11,4,12,3,2,50,50,4,50
18994,168,11,5,14,3,4,50,50,4,50
18995,168,11,6,22,5,2,30,70,4,70
18996,168,11,7,25,5,5,90,90,4,90
18997,168,11,8,23,5,3,50,50,4,50
18998,168,11,9,10,2,5,30,30,4,30
18999,168,11,10,3,1,3,50,50,4,50
19000,168,11,11,13,3,3,50,50,4,50
19001,168,11,12,15,3,5,50,50,4,50
19002,168,11,13,20,4,5,70,70,4,70
19003,168,11,14,9,2,4,40,40,4,40
19004,168,11,15,1,1,1,90,10,4,10
19005,168,11,16,2,1,2,70,70,4,70
19006,168,11,17,24,5,4,70,70,4,70
19007,168,11,18,18,4,3,50,50,4,50
19008,168,11,19,6,2,1,70,70,4,70
19009,168,11,20,17,4,2,40,40,4,40
19010,168,11,21,4,1,4,30,60,4,60
19011,168,11,22,8,2,3,50,50,4,50
19012,168,11,23,7,2,2,60,60,4,60
19013,168,11,24,21,5,1,10,10,4,10
19014,168,11,25,16,4,1,30,30,4,30
19015,168,12,26,15,3,5,50,50,4,50
19016,168,12,27,25,5,5,90,90,4,90
19017,168,12,28,13,3,3,50,50,4,50
19018,168,12,29,16,4,1,30,30,4,30
19019,168,12,30,8,2,3,50,50,4,50
19020,168,12,31,7,2,2,60,60,4,60
19021,168,12,32,12,3,2,50,50,4,50
19022,168,12,33,20,4,5,70,70,4,70
19023,168,12,34,5,1,5,10,10,4,10
19024,168,12,35,10,2,5,30,70,4,70
19025,168,12,36,3,1,3,50,50,4,50
19026,168,12,37,23,5,3,50,50,4,50
19027,168,12,38,18,4,3,50,50,4,50
19028,168,12,39,1,1,1,90,10,4,10
19029,168,12,40,9,2,4,40,40,4,40
19030,168,12,41,11,3,1,50,50,4,50
19031,168,12,42,24,5,4,70,70,4,70
19032,168,12,43,19,4,4,60,60,4,60
19033,168,12,44,6,2,1,70,70,4,70
19034,168,12,45,14,3,4,50,50,4,50
19035,168,12,46,21,5,1,10,10,4,10
19036,168,12,47,2,1,2,70,70,4,70
19037,168,12,48,4,1,4,30,30,4,30
19038,168,12,49,17,4,2,40,40,4,40
19039,168,12,50,22,5,2,30,70,4,70
19040,169,1,1,11,average,a little,somewhat high,50,1,normal
19041,169,1,2,22,very much,a lot,somewhat high,30,1,low
19042,169,1,3,12,average,average,normal,50,1,normal
19043,169,1,4,9,a little,very much,very low,70,1,high
19044,169,1,5,19,a lot,very much,somewhat low,60,1,somewhat high
19045,169,1,6,3,very little,average,low,40,1,somewhat low
19046,169,1,7,7,a little,average,somewhat low,30,1,low
19047,169,1,8,10,average,very little,high,60,1,somewhat high
19048,169,1,9,2,very little,a little,somewhat low,50,1,normal
19049,169,1,10,23,very much,very much,normal,50,1,normal
19050,169,1,11,4,very little,a lot,very low,10,1,extremely low
19051,169,1,12,6,a little,a little,normal,50,1,normal
19052,169,1,13,1,very little,very little,normal,50,1,normal
19053,169,1,14,8,a little,a lot,low,30,1,low
19054,169,1,15,17,a lot,average,somewhat high,60,1,somewhat high
19055,169,1,16,15,a lot,very little,very high,90,1,extremely high
19056,169,1,17,21,very much,average,high,80,1,very high
19057,169,1,18,13,average,a lot,somewhat low,30,1,low
19058,169,1,19,20,very much,a little,very high,90,1,extremely high
19059,169,1,20,16,a lot,a little,high,80,1,very high
19060,169,1,21,14,average,very much,low,80,1,very high
19061,169,1,22,18,a lot,a lot,normal,50,1,normal
19062,169,1,23,5,a little,very little,somewhat high,60,1,somewhat high
19063,169,2,24,16,a lot,a little,high,70,1,high
19064,169,2,25,13,average,a lot,somewhat low,30,1,low
19065,169,2,26,7,a little,average,somewhat low,40,1,somewhat low
19066,169,2,27,10,average,very little,high,60,1,somewhat high
19067,169,2,28,17,a lot,average,somewhat high,40,1,somewhat low
19068,169,2,29,12,average,average,normal,50,1,normal
19069,169,2,30,2,very little,a little,somewhat low,40,1,somewhat low
19070,169,2,31,3,very little,average,low,30,1,low
19071,169,2,32,5,a little,very little,somewhat high,60,1,somewhat high
19072,169,2,33,18,a lot,a lot,normal,50,1,normal
19073,169,2,34,8,a little,a lot,low,60,1,somewhat high
19074,169,2,35,4,very little,a lot,very low,30,1,low
19075,169,2,36,22,very much,a lot,somewhat high,60,1,somewhat high
19076,169,2,37,6,a little,a little,normal,50,1,normal
19077,169,2,38,14,average,very much,low,40,1,somewhat low
19078,169,2,39,19,a lot,very much,somewhat low,40,1,somewhat low
19079,169,2,40,23,very much,very much,normal,50,1,normal
19080,169,2,41,11,average,a little,somewhat high,60,1,somewhat high
19081,169,2,42,9,a little,very much,very low,30,1,low
19082,169,2,43,15,a lot,very little,very high,80,1,very high
19083,169,2,44,1,very little,very little,normal,50,1,normal
19084,169,2,45,20,very much,a little,very high,80,1,very high
19085,169,2,46,21,very much,average,high,60,1,somewhat high
19086,169,3,47,22,very much,a lot,somewhat high,60,1,somewhat high
19087,169,3,48,8,a little,a lot,low,40,1,somewhat low
19088,169,3,49,3,very little,average,low,40,1,somewhat low
19089,169,3,50,12,average,average,normal,50,1,normal
19090,169,3,51,4,very little,a lot,very low,30,1,low
19091,169,3,52,2,very little,a little,somewhat low,40,1,somewhat low
19092,169,3,53,23,very much,very much,normal,50,1,normal
19093,169,3,54,9,a little,very much,very low,30,1,low
19094,169,3,55,1,very little,very little,normal,50,1,normal
19095,169,3,56,10,average,very little,high,40,1,somewhat low
19096,169,3,57,14,average,very much,low,40,1,somewhat low
19097,169,3,58,7,a little,average,somewhat low,40,1,somewhat low
19098,169,3,59,13,average,a lot,somewhat low,40,1,somewhat low
19099,169,3,60,19,a lot,very much,somewhat low,40,1,somewhat low
19100,169,3,61,18,a lot,a lot,normal,50,1,normal
19101,169,3,62,17,a lot,average,somewhat high,60,1,somewhat high
19102,169,3,63,11,average,a little,somewhat high,60,1,somewhat high
19103,169,3,64,5,a little,very little,somewhat high,60,1,somewhat high
19104,169,3,65,15,a lot,very little,very high,70,1,high
19105,169,3,66,6,a little,a little,normal,50,1,normal
19106,169,3,67,21,very much,average,high,70,1,high
19107,169,3,68,20,very much,a little,very high,80,1,very high
19108,169,3,69,16,a lot,a little,high,70,1,high
19109,169,4,70,11,average,a little,somewhat high,60,1,somewhat high
19110,169,4,71,13,average,a lot,somewhat low,40,1,somewhat low
19111,169,4,72,1,very little,very little,normal,50,1,normal
19112,169,4,73,17,a lot,average,somewhat high,60,1,somewhat high
19113,169,4,74,16,a lot,a little,high,70,1,high
19114,169,4,75,23,very much,very much,normal,50,1,normal
19115,169,4,76,21,very much,average,high,70,1,high
19116,169,4,77,4,very little,a lot,very low,20,1,very low
19117,169,4,78,18,a lot,a lot,normal,50,1,normal
